Ship_Name,Mnemonic_All,Mnemonic_Fleet,Mnemonic_Ship,Dept_Name,Trap_Type,Deck_No,Area,Location,Location_Trap,Count_Type
Iona,PANO-POIA,PANO,POIA,Technical,S,4,Elevators,Service Elevator AFT,Elevator SL26,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators AFT,Elevator SL27,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators AFT,Elevator SL28,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators AFT,Elevator SL29,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators MID,Elevator SL15,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators MID,Elevator SL16,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators FWD,Elevator SL04,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators FWD,Elevator SL05,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators FWD,Elevator SL06,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators FWD,Elevator SL01,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,3,Elevators,Service Elevators FWD,Elevator SL02,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,1,Elevators,Service Elevators AFT,Elevator SL30,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,1,Elevators,Service Elevators AFT,Elevator SL31,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,1,Elevators,Service Elevators AFT,Elevator SL32,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,1,Elevators,Service Elevators AFT,Elevator SL33,QRC
Iona,PANO-POIA,PANO,POIA,Technical,S,1,Elevators,Service Elevator FWD,Elevator SL03,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,17,Epicurean (whiteroom) Galley,Hot Food Service,Food Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,17,Epicurean (whiteroom) Galley,Pot Wash,Dirty Landing Area,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,17,Epicurean (whiteroom) Galley,Plate House,Dirty Landing Counter,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Beach House,Plate House,Dirty Landing Counter,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Beach House,Plate House,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Beach House,Pantry,Food Sink (Fridge BHP4),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Waterside,Plate House,Dirty Landing Counter,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Waterside,Plate House,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Waterside,Galley,Galley Fridge WSGF5,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Waterside,Pantry,Dirty Shelf LHS (Dishwasher),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Waterside,Dry Food Store Room PORT,Food Shelf,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Waterside,Dry Food Store Room STBD,Food Shelf,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Waterside,Pizza Area (Counter),Wash Hand Basin,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,15,Waterside,Frankies Grill Platehouse,Dirty Landing Counter,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,14,Lido,Pot Wash,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,14,Lido,Hot Section,Food Sink (LHS Cooking Range),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,14,Lido,Ice Machines,Food Sink (LHS Ice Machine),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,11,Bellbox Galley,Plate House,Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,11,Bellbox Galley,Plate House,Dual Sink (Opp. Fridge BBF4),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,11,Bellbox Galley,Hot Section,Bain Marie (Opp. Dry Food Store),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,7,Sindu (at East) Galley,Plate House,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,7,Sindu (at East) Galley,Plate House,Food Sink (Fridge #EF1),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,7,Glasshouse Galley,Plate House,Platehouse Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,7,Glasshouse Galley,Plate House,Food Sink (Fridge #RF1),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,7,Glasshouse Galley,Clean Equipment Area,Clean Eq. (Opp. Lift Foyer STBD),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Food Sink Area,Food Sink (Opp. Fridge #JACKF5),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Food Sink Area,Food Sink (Opp. Fridge #JACKF17),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Cold Larder Pantry,Food Sink 6.3,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Main Entrance,Food Sink 6.6,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Hot Galley,Food Sink 6.13,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Plate House AFT STBD,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Plate House AFT PORT,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Pot Wash,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Pot Wash,Clean Eq. Shelf RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Plate House FWD STBD,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,6,Main Galley,Plate House FWD PORT,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Crew Galley,Food Sink Area,Food Sink 5.41 (LHS Walk in Fridge),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Crew Galley,Food Sink Area,Food Sink (Fridge #CGF5),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Cold Larder,Food Sink 5.37,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Cold Larder,Food Sink 5.35,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Pastry,Food Sink 5.14,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Bakery,Food Sink 5.20,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Hot Galley,Food Sink 5.23 (Diet Prep. Section),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Hot Galley,Food Sink 5.17 (Fish Preparation) ,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Hot Galley,Food Sink 5.18 (Soup Preparation),QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Pot Wash,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Food Preparation Area,CG Blast Chiller # 5621 RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Plate House FWD STBD,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Plate House FWD PORT,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,5,Main Galley,Crew Plate House,Pulper,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,4,Preparation & Wash Rooms,Fish Preparation,Pre-Wash Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,4,Preparation & Wash Rooms,Meat Preparation,Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,4,Preparation & Wash Rooms,Vegetable Preparation,Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Galley,SS,4,Preparation & Wash Rooms,Trolley Wash Room,Grime Reaper,QRC
Ventura,PANO-POVE,PANO,POVE,Messes,SS,5,Crew Mess,Beverage Stantion STBD,Fridge CM2,QRC
Ventura,PANO-POVE,PANO,POVE,Messes,SS,5,Crew Mess,Beverage Stantion PORT,Fridge CM1,QRC
Ventura,PANO-POVE,PANO,POVE,Messes,SS,5,Crew Mess,Cold Counter FWD STBD,Fridge CM4,QRC
Ventura,PANO-POVE,PANO,POVE,Messes,SS,5,Crew Mess,Cold Counter AFT STBD,Fridge CM3,QRC
Ventura,PANO-POVE,PANO,POVE,Messes,SS,5,Leading Hand Mess,Cold Counter PORT,Fridge EM1,QRC
Ventura,PANO-POVE,PANO,POVE,Messes,SS,5,Officers Mess,Cold Salad Counter,Fridge OM4,QRC
Ventura,PANO-POVE,PANO,POVE,Messes,SS,5,Officers Mess,Pantry,Pre-Wash Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,4,Main Provision Area,Loading Area,Shell Door # 4.15 RHS STBD,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,4,Main Provision Area,Loading Area,Storing Gear Locker STBD,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,4,Main Provision Area,Loading Area,Shell Door # 4.14 LHS PORT,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,4,Main Provision Area,Loading Area,Cleaning Material Locker PORT,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,3,Stores Area Aft Stbd,Dry Store RM# 11,Fan Unit FWD STBD,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,3,Stores Area Aft Stbd,Dry Store RM# 10,Fan Unit,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,3,Stores Area Aft Stbd,Dry Store RM# 2,Door RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,3,Stores Area Aft Port,Tobacco & Spirit RM# 6,Door RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,3,Stores Area Aft Port,Milk Store RM# 7,Door LHS,QRC
Ventura,PANO-POVE,PANO,POVE,Provisions,SS,3,Stores Area Aft Port,Dry Store RM# 8,Door LHS,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,18,Metropolis Bar,Pantry,Pre-Wash Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,16,Breakers Bar,Pantry,Pre-Wash Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,16,Breakers Bar,Bar Counter,Speedwell PORT,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,15,Laguna Bar,Bar Counter,Speedwell (Tech Space),QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,15,Laguna Bar,Bar Counter,Pre-wash sink (Dispense),QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,15,Laguna Bar,Pantry,Fruit Cutting Sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,15,Beachcomber Bar,Pantry,Cleaning locker,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,15,Terrace Bar,Bar Counter,Speedwell Port,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,8,Crew Bar,Pantry,Pre-wash sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,7,Glasshouse,Beverage Service Area PORT,Fridge #D Compressor LHS,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,7,Red Bar,Pantry,Pre-wash sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,7,Tamarind,Bar Counter,Speedwell (Tech Space),QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,7,Tamarind,Bar Counter,Dispense - Port WHB,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,7,Tamarind,Pantry,Pre-wash sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,7,Sindu/east Bar,Bar Counter,Fridge B,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,7,Havana Bar,Pantry,Pre-wash sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,6,Exchange Bar,Pantry,Pre-wash sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,6,Exchange Bar,Bar Counter,Speedwell (Tech Space),QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,6,Bay Tree Dispense Bar,Bar Counter,Fridge # A Motor Comp RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,6,Saffron Dispense Bar,Bar Counter,Fridge # A Motor Comp RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,5,Tazzine Bar,Pantry,Pre Wash sink,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,5,Cinnamon Dispense Bar,Bar Counter,Fridge # A,QRC
Ventura,PANO-POVE,PANO,POVE,Bars,SS,5,Officer's Wardroom,Pantry,Spirit/Tobacco Locker Pallet,QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,15,Beach House Buffet,Beverage Station FWD PORT,Hot water fountain,QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,15,Beach House Buffet,Beverage Station FWD STBD,Hot water fountain,QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,15,Beach House Buffet,Beverage Station AFT MID,Tea & Coffee Caddy,QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,15,Waterside,Beverage Station AFT PORT,Hot water fountain,QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,15,Waterside,Beverage Station FWD PORT,Hot water fountain,QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,15,Waterside,Beverage Station AFT STBD,Hot water fountain,QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,15,Waterside,Beverage Station FWD STBD,Hot water fountain,QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,6,Baytree Restaurant,Pantry,"Fridge BT #1 (Bev. Stn, PORT) ",QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,6,Saffron Restaurant,Pantry MID,Beverage Station (WMF #2),QRC
Ventura,PANO-POVE,PANO,POVE,Restaurant,SS,5,Cinnamon Restaurant,Pantry MID,Beverage Station (WMF #1),QRC
Ventura,PANO-POVE,PANO,POVE,Recycling_Centre,SS,4,Main Garbage Room,Processing Area,Hand Wash Sink RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Recycling_Centre,SS,4,Main Garbage Room,Processing Area,Can Compactor unit #2 RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Recycling_Centre,SS,4,Main Garbage Room,Processing Area,Main Switch Box A1 (LHS Elec Cntrl Panel),QRC
Ventura,PANO-POVE,PANO,POVE,Recycling_Centre,SS,4,Main Garbage Room,Processing Area,Shredder,QRC
Ventura,PANO-POVE,PANO,POVE,Recycling_Centre,SS,3,Water Press Tank Area,Water Press Tanks,Water Press tank #5E (Rear),QRC
Ventura,PANO-POVE,PANO,POVE,Recycling_Centre,SS,2,Cleaning Locker Area,Lockers,Tools & Cleaning EQ Locker RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Recycling_Centre,SS,1,Ash Discharge Area,Ash Tank Area,Ash Discharge unit FWD AFT,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,15,Housekeeping Pantries,Passenger Garbage Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,15,Housekeeping Pantries,Passenger Service Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,14,Housekeeping Pantries,Bridge Pantry FWD,Under Fridge,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,14,Housekeeping Pantries,Passenger Garbage Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,14,Housekeeping Pantries,Passenger Service Pantry MID,Fridge #A,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,12,Housekeeping Pantries,Captain Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,12,Housekeeping Pantries,Passenger Garbage Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,12,Housekeeping Pantries,Passenger Service Pantry MID,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,12,Housekeeping Pantries,Passenger Garbage Pantry AFT,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,12,Housekeeping Pantries,Ice Pantry AFT,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,11,Housekeeping Pantries,Officers Laundrette FWD,Washer #2,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,11,Housekeeping Pantries,Passenger Garbage Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,11,Housekeeping Pantries,Passenger Service Pantry MID,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,11,Housekeeping Pantries,Butler Workshop MID,Racking,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,10,Housekeeping Pantries,Passenger Garbage Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,10,Housekeeping Pantries,Passenger Service Pantry MID,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,9,Housekeeping Pantries,Passenger Garbage Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,9,Housekeeping Pantries,Passenger Service Pantry MID,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,9,Housekeeping Pantries,Ice Pantry AFT,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,8,Housekeeping Pantries,Passenger Garbage Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,8,Housekeeping Pantries,Passenger Service Pantry MID,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,8,Housekeeping Pantries,Ice Pantry AFT,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,8,Recreation Room,Crew Recreation Room,Corner FWD Stbd (Fire Hose),QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,8,Recreation Room,Crew Recreation Room,Coffee Counter,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,5,Housekeeping Pantries,Passenger Garbage Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,5,Housekeeping Pantries,Passenger Service Pantry FWD,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,4,Housekeeping Pantries,Florist Workshop,Wash Hand Basin,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,4,Housekeeping Pantries,Medical Workshop Pantry MID,Next to Dishwasher,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,4,Housekeeping Pantries,Food Locker MID,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,4,Housekeeping Pantries,Chemical Locker MID,Cleaning Locker,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,4,Housekeeping Pantries,Crew Laundrette FWD,Wash Hand Basin,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,4,Housekeeping Pantries,Crew Laundrette MID,Wash Hand Basin,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,4,Housekeeping Pantries,ECR Laundrette AFT,Wash Hand Basin,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,3,Housekeeping Launderette,Crew Laundrette,Wash Hand Basin,QRC
Ventura,PANO-POVE,PANO,POVE,Housekeeping,SS,3,Housekeeping Launderette,Crew Laundrette,Wash Hand Basin,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Washing Area,Washer No. 1 RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Washing Area,Washer No. 6 LHS,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Pressing Area,Press Puff Iron Unit (Rear),QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Pressing Area,Calendar Machine # 1,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Pressing Area,Calendar Machine # 2,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Folding Area,Face Cloth Folding Table,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Folding Area,Laundry Chute ,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,RX Area,Water Fountain RHS AFT STBD,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Passenger & Crew Mark Area,Thermopatch Machine Table,QRC
Ventura,PANO-POVE,PANO,POVE,Laundry,SS,2,Main Laundry,Crew Fresh Laundry Issue,Table RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Shops_Concessions,S,8,Crew Shop,Locker FWD,Shelf,QRC
Ventura,PANO-POVE,PANO,POVE,Shops_Concessions,S,2,Shop Store,Store Room,Water Tight Door No 2.1 LHS,QRC
Ventura,PANO-POVE,PANO,POVE,Shops_Concessions,S,2,Shop Store,Store Room,Storage Shelving Bottom RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Shops_Concessions,S,2,Shop Store,Store Room,Guest Confectionary Shelving LHS,QRC
Ventura,PANO-POVE,PANO,POVE,Shops_Concessions,S,2,Shop Store,Store Room,Footwear Storage Shelving RHS,QRC
Ventura,PANO-POVE,PANO,POVE,Technical,S,14,Food Lift Pit,Galley Lift Pit,Lift Pit I1 ,QRC
Ventura,PANO-POVE,PANO,POVE,Technical,S,5,Food Lift Pit,Galley Lift Pit STBD,Lift Pit K1,QRC
Ventura,PANO-POVE,PANO,POVE,Technical,S,4,Food Lift Pits,Lift Pit PORT,Lift Pit G,QRC
Ventura,PANO-POVE,PANO,POVE,Technical,S,4,Food Lift Pits,Lift Pit STBD,Lift Pit H,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,8,Lido Galley,Pantry,Hotplate,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,8,Lido Galley,Dish Wash,Cleaning Locker,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Ice Machine Section,Ice Machine LHS,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Beverage Station,Coffee Machine,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Dish Wash,Shelves (Clean Side),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Dish Wash,Biodigester Dk5,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Cold Pantry,Fridge 23,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Cold Pantry,Fridge 28,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Pastry,Shelves (Fridge 16),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Hot Galley,Fridge 38 RHS,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Pot Wash,Clean Shelves,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Butcher,Sanitising Sink RHS,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Fish Preparation,Preparation Table,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,5,Main Galley,Vegetable Preparation,Fridge 48,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,4,Crew Mess,Service Area,Fridge 41,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,4,Crew Mess,Pantry,Fridge 42,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,4,Crew Mess,Pantry,Biodigester Dk4,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,4,Officers Mess,Service Area,Ice Machine 16,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Galley,SS,4,Officers Mess,Service Area,Shelves (Clean Crockery),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,4,Upper Provision Area,Loading Area,Compressor (Shell Door STBD),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,4,Upper Provision Area,Loading Area,Water Fountain (Shell Door PORT),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,4,Upper Provision Area,Storage Corridor,Pressure Gauges,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,4,Upper Provision Area,Storage Corridor,Freezer 3 RHS,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Stores Area,Pipes (Corridor End),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Stores Area,Stairs (Bottom),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Stores Area,Fruit Fridge LHS,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Bonded Store,Main Door LHS,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Bonded Store,Right-Hand Corner (Rear),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Bonded Store,Left-Hand Corner (Rear),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Dry Store,Main Door LHS,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Dry Store,Right-Hand Corner (Rear),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Dry Store,Left-Hand Corner (Rear),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Consummables Store,Main Door RHS,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Consummables Store,Right-Hand Corner (Rear),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Provisions,SS,3,Lower Provisions,Corridor,Ramp (WTD #6),QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Bars,SS,10,Vista Lounge,Bar Counter,Sink STBD,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Bars,SS,10,Vista Lounge,Pantry,Fridge 15,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Bars,SS,9,Jupiter Bar,Bar Counter,Bar Corner Unit,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Bars,SS,9,Kopernicus Bar,Bar,Fridge #12,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Bars,SS,9,Kopernicus Bar,Pantry,Chemical/Cleaning Locker,QRC
Amadea,PHOE-AMAD,PHOE,AMAD,Bars,SS,7,Havana Club,Bar Counter,Fridge 6,QRC
