Ship_Name,Mnemonic_Both,Mnemmonic_Fleet,Mnemonic_Ship,EFK_Type,Deck_No,Department,Area,Location,Install_Date,Type_UVT,Count Type
MSC Seaview,MSCX-SEAV,MSCX,SEAV,GLU-90,4,Garbage,Garbage Room,Wash Hand Basin STBD, ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,GLU-90,4,Garbage,Garbage Room,Electric Box STBD (XE/568AG), ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,GLU-90,4,Garbage,Garbage Room,Incinerator B, ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,GLU-90,4,Garbage,Garbage Room,Cold Station STBD, ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,GLU-90,3,Garbage,Pulper & Silo Area,Stairs STBD, ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,Fusion 4,4,Provisions,Corner,Provision Office (Front), ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,Fusion 4,4,Provisions,Loading Area,Shell Door 419 STBD, ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,Fusion 4,4,Provisions,Loading Area,Shell Door 420 PORT, ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,MSC Convex,4,Provisions,ICO Office,Office STBD, ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,GLU-60,3,Provisions,Loading Area,Water Tight Door 3-12, ,STD,QRC
MSC Seaview,MSCX-SEAV,MSCX,SEAV,GLU-60,3,Provisions,Loading Area,Water Tight Door 3-13, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,16,Galley,Market Place ,Cold Room 51, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,16,Galley,Market Place ,Fire Door 0160106A, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,16,Galley,Market Place ,Ice Machine JC1621601, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,16,Galley,Family ,Telephone 2800, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,16,Galley,Family ,Hot Station Bins, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,8,Galley,Crew Elevator ,Lights, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,8,Galley,Thematic Galley,Preparation table , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,8,Galley,Pantry,Bins, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,7,Galley,Main Galley,Entrance 2378, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,7,Galley,Main Galley,Ice Machine JC0711101, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,7,Galley,Main Galley,Dirty Area PORT, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,6,Galley,Bakery,Lift Machine 060123, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,6,Galley,Main Galley,Telephone 2313, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,6,Galley,Main Galley,Pot wash PORT, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,6,Galley,Main Galley,Wine Cellar, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,5,Galley,Main Galley,Restaurant Entrance STBD, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,5,Galley,Main Galley,Chef's Office , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,5,Galley,Crew Galley,Fire Blanket, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,5,Galley,Garde Manger,Telephone x2217, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-60,5,Galley,Pastry,Entrance , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,3,Galley,Vegetable Prep.,Pot Wash door , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,3,Galley,Butcher Area,Preparation Table , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,3,Galley,Fish Preparation,Telephone 2076, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,4,Messes ,Street Food Market ,Wash Hand Basin , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,4,Messes ,Street Food Market ,Column , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,4,Messes ,Street Food Market ,Fire Door 040219, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,4,Messes ,International,Exit Sign , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,4,Messes ,International,Pictures, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,4,Messes ,Mediterranean,Wash Hand basin , ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,Fly Shield 2,4,Messes ,Mediterranean,Pantry Door, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-90,4,Provisions,Loading Area,Fire Plant STBD, ,STD,QRC
MSC Seashore,MSCX-SHOR,MSCX,SHOR,GLU-90,4,Provisions,Loading Area,Damper Position STBD , ,STD,QRC
